htype,region,Project Type,Bedroom(s),Bathroom(s),Swimming Pool,Parking,Toilet(s),Construction Year,Garage,Air-con,Beachfront,Interior Surface New,Land Surface New,Access for Disabled People,Access to rooftop,Air Conditioning,Alarm System,Automated Garage,Balcony,Basement,Carport,Centralized Ventilation System,Close to Bus Stop,Close to Golf Course,Close to Hospital,Close to School,Close to Shops,Cooking Service,Dressing,Electric Generator,Energy Efficiency - High,Fenced,Fire Alarm System,Fireplace,Fitness Room,Freehold Land,Furnished,Garden,Guarded Parking,House Cleaning,Indoor Spa,Internet/Wi-Fi,Laundry Room,Lift,Located in a private morcellement,Located in a residential complex,Located in a senior residence,Mountain View,Office,Recently Refurbished,River View,Sea Access,Sea View,Secured Parking,Security Bars,Sewage System,Solar Panels,Solar Water Heater,Soundproof,TV Room,Tennis Court,Veranda,Watchman,Water Heater,Water Tank,Yard,price,region_main
villa,Black River,RES,4,4.0,Private Pool,no,0.0,2016.0,no,0.0,no,426.0,890.0,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,80352000.0,West
villa,Floréal,none,3,2.0,no,no,0.0,2016.0,no,0.0,no,300.0,430.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,15500000.0,Center
villa,Grand Bay,none,4,3.0,Private Pool,Yes,3.0,2020.0,no,4.0,no,168.0,274.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,6900000.0,North
villa,Albion,none,4,4.0,no,Yes,4.0,2016.0,no,4.0,no,418.1,342.0,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,7900000.0,West
villa,Albion,none,5,5.0,Private Pool,Yes,0.0,2000.0,yes,5.0,no,304.8,1048.8,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes,yes,no,yes,no,no,yes,no,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no,yes,yes,yes,12000000.0,West
villa,Black River,none,4,3.0,Private Pool,no,0.0,2004.0,yes,0.0,no,400.0,844.0,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,28000000.0,West
villa,Péreybère,PDS,4,4.0,Private Pool,no,0.0,2016.0,no,0.0,no,315.0,1185.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,83894090.0,North
villa,Grand Bay,PDS,3,3.0,Private Pool,no,0.0,2016.0,no,0.0,no,255.0,300.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27621000.0,North
villa,Péreybère,PDS,3,3.0,Private Pool,Yes,3.0,2016.0,yes,0.0,no,255.0,675.4,yes,no,yes,no,no,yes,no,yes,yes,no,no,no,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,yes,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes,yes,yes,28876500.0,North
villa,Bramsthan,none,3,2.0,no,Yes,2.0,2013.0,yes,0.0,no,185.8,387.6,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,yes,yes,yes,4350000.0,East
villa,Tamarin,PDS,4,4.0,Private Pool,Yes,0.0,2016.0,no,0.0,no,342.0,750.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,39468000.0,West
villa,Grand Bay,none,4,5.0,Private Pool,Yes,1.0,2016.0,no,0.0,Yes,280.0,4220.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,no,yes,no,yes,no,no,40000000.0,North
villa,Péreybère,PDS,4,4.0,Private Pool,Yes,0.0,2016.0,no,0.0,no,525.0,1272.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,44464750.0,North
villa,Rodrigues,none,4,3.0,no,Yes,3.0,2016.0,yes,4.0,no,300.0,3800.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,yes,no,yes,no,no,no,yes,no,yes,no,yes,yes,yes,19500000.0,Rodrigues
villa,Pointe aux Sables,none,5,2.0,no,no,2.0,2016.0,no,0.0,no,278.7,258.4,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4000000.0,West
villa,Péreybère,none,3,2.0,Private Pool,no,2.0,2016.0,no,0.0,no,167.2,422.1,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,yes,yes,10500000.0,North
villa,Flacq,none,4,3.0,no,Yes,3.0,2016.0,yes,0.0,no,278.7,844.0,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,12500000.0,East
villa,Black River,RES,4,2.0,Private Pool,no,0.0,2016.0,yes,0.0,no,366.0,605.0,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,49968900.0,West
villa,Bain Boeuf,RES,3,3.0,Private Pool,no,4.0,2016.0,yes,4.0,no,345.0,566.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,yes,no,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,35000000.0,North
villa,Péreybère,none,3,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,140.0,675.4,no,no,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,7000000.0,North
villa,Rose Hill,none,4,2.0,no,no,2.0,2016.0,no,0.0,no,250.0,232.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4450000.0,Center
villa,Black River,none,4,3.0,Private Pool,Yes,0.0,2017.0,no,0.0,no,292.0,928.0,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,17000000.0,West
villa,Albion,none,3,2.0,Private Pool,no,3.0,2020.0,yes,0.0,no,232.3,410.4,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,8900000.0,West
villa,Péreybère,none,4,4.0,Private Pool,no,0.0,2016.0,yes,0.0,no,409.0,722.0,no,no,yes,no,yes,yes,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,15000000.0,North
villa,Tamarin,none,4,3.0,Private Pool,Yes,3.0,2019.0,no,0.0,no,195.0,675.4,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,28000000.0,West
villa,Péreybère,PDS,3,3.0,Private Pool,Yes,3.0,2020.0,yes,0.0,no,255.0,675.4,yes,no,yes,no,no,yes,no,yes,yes,no,no,no,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,yes,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes,yes,yes,29830680.0,North
villa,Black River,RES,4,4.0,Private Pool,Yes,0.0,2016.0,no,0.0,no,1050.0,2524.0,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,150000000.0,West
villa,Grand Bay,PDS,1,1.0,Private Pool,no,1.0,2019.0,no,1.0,no,115.0,675.4,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,yes,no,no,yes,yes,yes,no,16900000.0,North
villa,Black River,RES,4,4.0,Private Pool,Yes,0.0,2016.0,no,0.0,no,830.0,2524.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,yes,yes,no,172003500.0,West
villa,Black River,RES,4,4.0,Private Pool,no,5.0,2016.0,yes,0.0,no,530.0,2524.0,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,yes,no,yes,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,110000000.0,West
villa,Tamarin,none,4,4.0,Private Pool,Yes,5.0,2012.0,yes,4.0,no,353.0,1984.0,no,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,yes,no,yes,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,no,no,no,yes,no,yes,19000000.0,West
villa,Pointe aux Canonniers,none,3,3.0,Private Pool,Yes,4.0,2016.0,yes,3.0,no,278.7,1026.0,no,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,no,no,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,20000000.0,North
villa,Tamarin,IRS,6,6.0,Private Pool,no,1.0,2006.0,no,0.0,no,600.0,4221.0,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,133083000.0,West
villa,Péreybère,PDS,3,3.0,Private Pool,Yes,3.0,2020.0,yes,0.0,no,255.0,675.4,yes,no,yes,no,no,yes,no,yes,yes,no,no,no,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,yes,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes,yes,yes,28876500.0,North
villa,Bel Ombre,IRS,4,4.0,Private Pool,Yes,0.0,2016.0,no,0.0,no,308.0,1529.0,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,yes,no,yes,no,no,90396000.0,South
villa,Albion,none,3,3.0,Private Pool,Yes,3.0,2016.0,no,0.0,no,188.0,722.0,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,7700000.0,West
villa,Floréal,none,3,3.0,no,Yes,2.0,1992.0,no,0.0,no,213.0,1391.0,no,no,yes,yes,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,17000000.0,Center
villa,Goodlands,none,4,5.0,no,Yes,0.0,2017.0,no,0.0,no,204.0,890.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,15000000.0,North
villa,Tamarin,PDS,4,4.0,Private Pool,no,0.0,2016.0,yes,0.0,no,218.0,887.0,no,no,yes,yes,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,37000000.0,West
villa,Pointe aux Biches,RES,3,2.0,Private Pool,Yes,2.0,2016.0,no,0.0,no,278.7,675.4,no,no,yes,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,20000000.0,North
villa,Grand Bay,RES,4,4.0,Private Pool,Yes,0.0,2018.0,no,0.0,no,200.0,300.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,21400000.0,North
villa,Tombeau Bay,none,4,2.0,no,Yes,3.0,1985.0,yes,0.0,no,325.2,1235.0,no,yes,no,yes,no,yes,no,no,no,yes,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,yes,8000000.0,North
villa,Péreybère,PDS,3,3.0,Private Pool,Yes,3.0,2016.0,yes,0.0,no,255.0,675.4,yes,no,yes,no,no,yes,no,yes,yes,no,no,no,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,yes,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes,yes,yes,27621000.0,North
villa,Tamarin,Smart City,4,4.0,Private Pool,Yes,5.0,2016.0,no,0.0,no,202.0,400.0,no,no,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,23500000.0,West
villa,Fond du Sac,none,8,8.0,Common Pool,no,0.0,2016.0,no,0.0,no,600.0,1368.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,60000000.0,North
villa,Péreybère,RES,4,4.0,Private Pool,no,4.0,2016.0,yes,0.0,no,359.0,876.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,yes,yes,yes,no,no,35500000.0,North
villa,Curepipe,none,6,3.0,no,Yes,3.0,2016.0,no,0.0,no,339.0,889.0,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,11000000.0,Center
villa,Quatre Bornes,none,6,2.0,no,no,3.0,2016.0,no,0.0,no,283.0,843.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,16000000.0,Center
villa,Black River,none,4,3.0,Private Pool,Yes,0.0,2016.0,yes,0.0,Yes,600.0,1600.0,yes,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,no,no,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,no,yes,yes,no,yes,no,no,yes,no,yes,no,yes,no,yes,yes,yes,62000000.0,West
villa,Petit Raffray,none,3,3.0,Private Pool,Yes,0.0,2016.0,no,0.0,no,371.0,1390.0,no,no,yes,no,no,no,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,yes,18000000.0,North
villa,Floréal,none,3,2.0,no,Yes,0.0,2016.0,no,0.0,no,260.0,350.0,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,15500000.0,Center
villa,Mon Choisy,none,4,4.0,Private Pool,Yes,4.0,2019.0,no,0.0,no,200.0,300.0,no,no,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,yes,9700000.0,North
villa,Grand Gaube,none,5,5.0,Private Pool,Yes,5.0,2016.0,yes,5.0,no,223.0,558.0,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,yes,no,no,no,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,15000000.0,North
villa,Péreybère,none,3,3.0,Common Pool,no,0.0,2016.0,no,0.0,no,176.0,2000.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5000000.0,North
villa,Calodyne,none,3,3.0,Private Pool,Yes,3.0,2018.0,no,0.0,no,450.0,1850.0,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,17000000.0,North
villa,Black River,RES,3,3.0,Private Pool,no,0.0,2016.0,no,0.0,no,251.0,675.4,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,31136400.0,West
villa,Albion,none,5,3.0,Private Pool,no,0.0,2016.0,yes,0.0,Yes,278.7,1477.0,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,yes,no,yes,yes,no,85000000.0,West
villa,Floréal,none,4,4.0,no,Yes,0.0,2016.0,yes,0.0,no,300.0,858.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,21000000.0,Center
villa,Tamarin,PDS,4,4.0,Private Pool,Yes,5.0,2016.0,no,0.0,no,342.0,559.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,yes,no,64783800.0,West
villa,Lallmatie,none,6,2.0,no,no,2.0,2016.0,yes,2.0,no,278.7,675.4,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,10000000.0,East
villa,Mont Mascal,RES,3,3.0,Private Pool,Yes,3.0,2016.0,yes,3.0,no,227.0,887.0,no,no,yes,yes,no,yes,no,no,no,no,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,yes,no,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,38769840.0,North
villa,Bain Boeuf,RES,4,2.0,Private Pool,no,2.0,2012.0,yes,0.0,no,220.0,308.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,14500000.0,North
villa,Bain Boeuf,none,3,2.0,Private Pool,Yes,0.0,2016.0,yes,0.0,no,250.0,620.0,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,13000000.0,North
villa,Henrietta,none,3,1.0,no,no,1.0,2016.0,no,0.0,no,330.0,316.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,4200000.0,Center
villa,Tamarin,none,4,3.0,Private Pool,Yes,0.0,2020.0,no,0.0,no,220.0,330.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,9400000.0,West
villa,Bel Ombre,IRS,4,4.0,Private Pool,no,5.0,2016.0,no,0.0,no,399.0,1477.0,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,82800000.0,South
villa,Bel Ombre,IRS,4,5.0,Private Pool,no,5.0,2016.0,no,0.0,no,331.0,1200.0,no,no,yes,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,48127500.0,South
villa,Albion,none,3,2.0,no,no,2.0,2016.0,yes,0.0,no,170.0,528.0,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,8000000.0,West
villa,Péreybère,RES,3,2.0,Private Pool,Yes,2.0,2010.0,no,3.0,no,132.0,238.0,no,no,yes,no,no,no,no,yes,no,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,18379500.0,North
villa,Black River,none,4,4.0,Private Pool,no,5.0,2016.0,yes,0.0,no,600.0,675.4,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,38000000.0,West
villa,Bel Ombre,IRS,3,3.0,Private Pool,no,0.0,2016.0,no,0.0,Yes,293.0,656.0,no,no,yes,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,44850000.0,South
villa,Floréal,none,3,2.0,no,no,2.0,2016.0,yes,0.0,no,277.0,429.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,15500000.0,Center
villa,Tamarin,IRS,4,4.0,Private Pool,Yes,5.0,2009.0,yes,0.0,no,375.0,3200.0,yes,no,yes,no,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,85100000.0,West
villa,Curepipe,none,3,1.0,no,no,1.0,2016.0,yes,0.0,no,188.0,275.0,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3900000.0,Center
villa,Bel Ombre,IRS,3,3.0,Private Pool,no,0.0,2016.0,no,0.0,Yes,338.0,1530.0,no,no,yes,no,no,yes,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,68827500.0,South
villa,Black River,none,4,3.0,Private Pool,no,0.0,2016.0,no,0.0,no,278.7,675.4,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,29000000.0,West
