htype,region,Project Type,Bedroom(s),Bathroom(s),Swimming Pool,Parking,Toilet(s),Construction Year,Garage,Nb. Rooms,Air-con,Beachfront,Interior Surface New,Land Surface New,Access for Disabled People,Access to rooftop,Air Conditioning,Alarm System,Automated Garage,Balcony,Basement,Carport,Centralized Ventilation System,Close to Bus Stop,Close to Golf Course,Close to Hospital,Close to School,Close to Shops,Cooking Service,Dressing,Electric Generator,Energy Efficiency - High,Fenced,Fire Alarm System,Fireplace,Fitness Room,Freehold Land,Furnished,Garden,Guarded Parking,House Cleaning,Indoor Spa,Internet/Wi-Fi,Laundry Room,Lift,Located in a private morcellement,Located in a residential complex,Located in a senior residence,Mountain View,Office,Recently Refurbished,River View,Sea Access,Sea View,Secured Parking,Security Bars,Sewage System,Solar Panels,Solar Water Heater,Soundproof,TV Room,Tennis Court,Veranda,Watchman,Water Heater,Water Tank,Yard,price
apart,"Beau Champ, East",IRS,2,2,Private Pool,Yes,3,,no,,,,211.0,,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,"24,100,000"
apart,"Tamarin, West",PDS,3,3,Private Pool,Yes,,2019,no,,,Yes,210.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,"27,000,000"
apart,"Flic en Flac, West",G+2,3,2,Common Pool,Yes,,,no,,,,120.0,,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,"14,500,000"
apart,"Black River, West",G+2,3,,Private Pool,Yes,,,no,,,,150.0,,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,"13,890,000"
apart,"Belle Mare, East",none,3,2,Private Pool,Yes,2,,no,,,Yes,,,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,no,"18,500,000"
apart,"Black River, West",RES,3,3,Private Pool,Yes,,,no,,,,198.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"77,841,000"
apart,"Grand Bay, North",none,2,2,Common Pool,Yes,,,no,,,Yes,149.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,"16,000,000"
apart,"Pointe aux Canonniers, North",PDS,3,3,Private Pool,Yes,,,no,,,,188.0,,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,"34,252,750"
apart,"Tamarin, West",G+2,3,3,Common Pool,Yes,,,no,,,Yes,189.0,,no,no,yes,no,no,no,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no,yes,no,no,no,yes,no,yes,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,yes,yes,no,no,no,yes,no,no,yes,yes,yes,yes,no,no,"45,000,000"
apart,"Bain Boeuf, North",RES,2,2,Common Pool,Yes,,2011,no,,,,123.0,,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,"13,500,000"
apart,"Beau Champ, East",IRS,3,,Common Pool,,,,no,,,,189.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"32,000,000"
apart,"Flic en Flac, West",none,3,2,Private Pool,Yes,,,no,,,,110.0,,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"4,500,000"
apart,"Curepipe, Center",none,3,,,,2,2015,yes,,,,116.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"5,000,000"
apart,"Mon Choisy, North",PDS,2,2,Common Pool,Yes,,2017,no,,,,105.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"15,600,000"
apart,"Grand Bay, North",RES,3,3,Common Pool,,4,,no,,,Yes,258.0,,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,"90,000,000"
apart,"Black River, West",G+2,3,2,Common Pool,Yes,,,no,,,,120.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"6,200,000"
apart,"Tamarin, West",Smart City,3,,Common Pool,,,,no,,,,180.0,,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,"24,708,240"
apart,"Tamarin, West",Smart City,2,2,Common Pool,Yes,2,,no,,,,71.0,,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"6,388,250"
apart,"Bain Boeuf, North",G+2,2,2,Common Pool,Yes,2,,no,3,2.0,,124.8,,no,no,yes,yes,no,yes,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,no,yes,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,"15,000,000"
apart,"Flic en Flac, West",none,3,2,Common Pool,Yes,,2018,no,,,Yes,160.0,,no,no,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,"15,000,000"
apart,"Black River, West",G+2,3,3,Common Pool,Yes,,,no,,,Yes,104.0,,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,"18,500,000"
apart,"Flic en Flac, West",Residential Project,2,2,Common Pool,,,,no,,,,93.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"4,500,000"
apart,"Tamarin, West",Smart City,1,1,Common Pool,,1,,no,,,,55.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"6,388,250"
apart,"Black River, West",G+2,3,2,Common Pool,,,,no,,,,,,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,"9,500,000"
apart,"Baie du Cap, South",IRS,3,,Common Pool,,,,no,,,,170.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,"31,393,024"
apart,"Wolmar, West",none,3,3,Common Pool,Yes,,,no,,,Yes,140.0,,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,"35,000,000"
apart,"Black River, West",G+2,3,3,,Yes,3,2016,no,5,3.0,Yes,110.0,,yes,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,"15,900,000"
apart,"Flic en Flac, West",none,1,1,Common Pool,,,,no,,,,39.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"4,500,000"
apart,"Grand Bay, North",Smart City,1,,Common Pool,,,,yes,,,,117.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"22,288,942"
apart,"Grand Bay, North",RES,2,2,Common Pool,Yes,2,2013,no,5,,,136.0,,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"17,020,000"
apart,"Péreybère, North",G+2,3,3,Common Pool,Yes,,2017,no,,,,140.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"16,000,000"
apart,"Black River, West",G+2,3,3,Private Pool,Yes,,,no,,,,320.0,,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,"40,000,000"
apart,"Pointe aux Canonniers, North",PDS,2,2,Private Pool,,2,,no,,,,196.0,,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,"32,910,773"
apart,"Mon Choisy, North",RES,2,2,Common Pool,Yes,,2017,no,,,,103.0,,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,"14,000,000"
apart,"Pointe aux Canonniers, North",PDS,3,3,Private Pool,,3,,no,,,,190.0,,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,"34,235,677"
apart,"Black River, West",G+2,3,3,Private Pool,Yes,,,no,,,,220.0,,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,"22,000,000"
apart,"Tamarin, West",Smart City,2,2,Common Pool,Yes,2,,no,3,,,91.0,,yes,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,no,no,no,yes,no,"10,235,575"
apart,"Péreybère, North",G+2,2,2,Common Pool,Yes,,,no,,,,121.0,,no,no,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,"10,050,000"
apart,"Flic en Flac, West",G+2,2,1,Common Pool,,,,no,,,,95.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"8,500,000"
apart,"Tamarin, West",RES,3,3,Common Pool,Yes,3,,yes,,3.0,,222.0,,no,no,yes,no,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,yes,no,yes,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,yes,"24,000,000"
apart,"Cap Malheureux, North",PDS,1,1,Common Pool,Yes,1,,no,,,,65.0,,no,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,yes,no,yes,no,yes,no,no,no,no,yes,yes,yes,no,"9,567,368"
apart,"Black River, West",PDS,3,3,Common Pool,,4,,no,,,Yes,160.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"32,070,000"
apart,"Pointe aux Piments, North",none,3,3,Common Pool,,,,no,,,Yes,136.0,,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,"18,085,000"
apart,"Ebène, Center",none,3,2,,,2,,no,,,,167.2,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"5,300,000"
apart,"Black River, West",PDS,3,2,Common Pool,,2,,no,4,4.0,,196.0,,no,no,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,"18,600,000"
apart,"Floréal, Center",none,3,2,,,2,,yes,6,,,225.0,,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,"13,000,000"
apart,"Péreybère, North",none,3,1,,Yes,1,2000,no,,,,111.0,,yes,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,"4,400,000"
apart,"Pointe aux Canonniers, North",PDS,2,2,Private Pool,Yes,3,2019,no,6,3.0,,144.0,,yes,yes,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,yes,no,yes,yes,yes,yes,no,"20,820,000"
apart,"Grand Bay, North",G+2,3,,Common Pool,Yes,,,yes,,,,225.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"40,375,574"
apart,"La Preneuse, West",G+2,2,2,Common Pool,Yes,1,2014,no,,,,125.0,,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,"11,800,000"
apart,"Tamarin, West",G+2,3,2,Common Pool,Yes,,,no,,,,200.0,,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,"13,091,586"
apart,"Trianon, Center",none,3,2,,Yes,1,2009,no,,,,170.0,,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"6,000,000"
apart,"Grand Bay, North",Smart City,2,,Common Pool,,,,yes,,,,173.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"29,701,665"
apart,"Wolmar, West",none,3,3,Common Pool,Yes,,2014,no,,,Yes,140.0,,no,no,no,yes,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,"35,000,000"
apart,"Flic en Flac, West",none,3,1,,Yes,1,,no,6,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"3,000,000"
apart,"Tamarin, West",G+2,3,3,Common Pool,,,,no,,,,131.0,,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,"13,900,000"
apart,"Grand Bay, North",none,2,1,Common Pool,Yes,,,no,,,,90.0,,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,"8,000,000"
apart,"Black River, West",G+2,3,3,Private Pool,Yes,,,no,,,Yes,216.0,,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,"65,000,000"
apart,"Black River, West",RES,3,3,Common Pool,,1,,no,,,Yes,,,no,no,yes,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,"74,518,000"
apart,"Tamarin, West",Smart City,1,1,,Yes,1,,no,2,,,50.0,,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,yes,no,"5,500,000"
apart,"Flic en Flac, West",G+2,2,2,Common Pool,,,,no,,,,72.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,"13,200,000"
apart,"St Antoine, North",RES,3,2,Common Pool,,2,,no,,,,153.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,"21,832,051"
apart,"Tamarin, West",Smart City,1,1,Common Pool,,,,no,,,,55.0,,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"6,388,250"
apart,"La Mivoie, West",none,3,2,Common Pool,,,,no,,,,140.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,"8,000,000"
apart,"Quatre Bornes, Center",none,2,2,,,2,,no,,,,88.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"4,900,000"
apart,"St Antoine, North",RES,2,2,Common Pool,,3,,no,,,,153.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,"21,285,046"
apart,"Péreybère, North",PDS,2,2,Common Pool,Yes,,,no,,,,122.0,,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"11,509,000"
apart,"Péreybère, North",PDS,2,2,Common Pool,,,,no,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"12,420,005"
apart,"Mon Choisy, North",IRS,3,3,Common Pool,Yes,,2018,no,,,,180.0,,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,yes,yes,no,"50,000,000"
apart,"Beau Bassin, Center",none,3,2,,Yes,,,no,,,,133.0,,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,"6,500,000"
apart,"Péreybère, North",PDS,2,2,Common Pool,Yes,,,no,,,,90.0,,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"12,420,005"
apart,"Grand Bay, North",PDS,3,3,Common Pool,,,2019,no,,,,177.0,,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,"17,910,000"
apart,"Ilot Fortier, West",G+2,3,2,Private Pool,Yes,,2017,no,,,Yes,218.0,,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,yes,no,no,no,yes,yes,yes,no,no,"36,600,000"
apart,"Flic en Flac, West",G+2,3,2,Common Pool,,,,no,,,,280.0,,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"15,000,000"
apart,"Péreybère, North",PDS,2,2,Common Pool,,2,,no,,,,122.0,,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,"19,220,000"
apart,"Flic en Flac, West",G+2,3,2,Common Pool,,,2020,no,,,,108.0,,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,"6,650,000"
apart,"Beau Champ, East",IRS,2,2,Private Pool,,3,,no,,,Yes,211.0,,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,"51,060,000"
apart,"Flic en Flac, West",G+2,3,2,Common Pool,,,,no,,,,145.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"14,500,000"
apart,"Mon Choisy, North",RES,1,1,Common Pool,Yes,14,,no,,,,70.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,"8,900,000"
apart,"Floréal, Center",none,3,2,,Yes,3,,no,,,,215.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,"10,800,000"
apart,"Floréal, Center",G+2,3,,,Yes,,,no,,,,212.0,,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"13,500,000"
apart,"Blue Bay, South",none,2,2,,,2,,no,,,,80.0,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"5,200,000"
